Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
4095,12,0,9,E-Commerce,Delhi,905342,830369,No,Low,500000
4096,16,6,10,E-Commerce,Chennai,1986700,1661428,No,Low,500000
4097,18,1,3,FinTech,Bangalore,1660180,697141,No,Low,500000
4098,2,7,8,CleanTech,Kolkata,1453888,2381117,Yes,High,5000000
4099,17,9,4,E-Commerce,Pune,948897,1091319,Yes,High,5000000
4100,2,9,7,EdTech,Delhi,164216,1539630,Yes,High,5000000
4101,4,3,3,CleanTech,Chennai,1127406,670212,No,Low,500000
4102,19,5,1,AI,Mumbai,963654,1273393,Yes,High,5000000
4103,15,8,4,EdTech,Pune,337192,1507838,Yes,High,5000000
4104,2,14,8,FinTech,Mumbai,189374,1325000,Yes,High,5000000
4105,9,9,2,FinTech,Hyderabad,90152,254584,Yes,High,5000000
4106,8,6,10,HealthTech,Hyderabad,1705285,1547255,No,Low,500000
4107,4,0,1,CleanTech,Kolkata,1021285,1665136,Yes,High,5000000
4108,18,10,10,AgriTech,Chennai,372213,701811,Yes,High,5000000
4109,7,6,7,FinTech,Delhi,1292800,1673238,Yes,High,5000000
4110,18,5,1,EdTech,Chennai,902799,1760110,Yes,High,5000000
4111,3,13,6,EdTech,Chennai,1498632,1918188,Yes,High,5000000
4112,2,4,10,EdTech,Kolkata,1961859,1378008,No,Low,500000
4113,20,10,8,CleanTech,Mumbai,788715,1858031,Yes,High,5000000
4114,9,11,3,EdTech,Delhi,523842,1385446,Yes,High,5000000
4115,2,2,2,E-Commerce,Delhi,207505,1844943,Yes,High,5000000
4116,13,1,4,E-Commerce,Delhi,1032214,382745,No,Low,500000
4117,11,12,7,E-Commerce,Mumbai,353436,1889727,Yes,High,5000000
4118,17,0,4,HealthTech,Pune,725597,1698449,Yes,High,5000000
4119,14,2,9,CleanTech,Mumbai,1100326,1452925,Yes,High,5000000
4120,20,12,4,AgriTech,Pune,397603,22817,No,Low,500000
4121,5,9,7,FinTech,Bangalore,399493,169329,No,Low,500000
4122,11,8,10,AgriTech,Bangalore,1742899,1301607,No,Low,500000
4123,3,8,9,AgriTech,Mumbai,1096336,57584,No,Low,500000
4124,14,15,10,EdTech,Chennai,986822,1203510,Yes,High,5000000
4125,10,1,7,AgriTech,Bangalore,383749,1237970,Yes,High,5000000
4126,6,1,9,CleanTech,Mumbai,157341,588740,Yes,High,5000000
4127,8,10,10,AI,Bangalore,773346,1586198,Yes,High,5000000
4128,8,9,5,CleanTech,Bangalore,1468766,2238359,Yes,High,5000000
4129,8,0,8,AgriTech,Pune,1806773,2378067,Yes,High,5000000
4130,14,3,1,AI,Mumbai,1163325,1234583,Yes,High,5000000
4131,6,2,10,E-Commerce,Pune,1586683,368568,No,Low,500000
4132,17,15,2,AI,Mumbai,1828524,576944,No,Low,500000
4133,15,1,2,E-Commerce,Chennai,1665423,1036039,No,Low,500000
4134,20,6,8,CleanTech,Hyderabad,1963060,879244,No,Low,500000
4135,17,11,5,CleanTech,Delhi,316882,1233763,Yes,High,5000000
4136,15,13,9,AgriTech,Bangalore,379584,801943,Yes,High,5000000
4137,7,1,8,E-Commerce,Chennai,1684568,2483403,Yes,High,5000000
4138,7,10,6,EdTech,Delhi,479693,1376688,Yes,High,5000000
4139,13,4,1,E-Commerce,Mumbai,885935,618494,No,Low,500000
4140,6,7,10,AI,Pune,836917,1220267,Yes,High,5000000
4141,18,15,2,EdTech,Hyderabad,1079166,1432823,Yes,High,5000000
4142,15,14,7,E-Commerce,Kolkata,1573102,430465,No,Low,500000
4143,9,4,7,AI,Bangalore,1264451,80957,No,Low,500000
4144,5,9,8,AI,Pune,1962038,1377163,No,Low,500000
4145,4,9,1,AgriTech,Kolkata,1495223,2081616,Yes,High,5000000
4146,3,0,10,AI,Pune,1477024,2106490,Yes,High,5000000
4147,15,8,5,AgriTech,Pune,144288,2463406,Yes,High,5000000
4148,20,3,5,AgriTech,Pune,340903,2129703,Yes,High,5000000
4149,8,11,3,FinTech,Kolkata,746717,128521,No,Low,500000
4150,2,8,10,AI,Mumbai,831459,1831516,Yes,High,5000000
4151,14,3,7,AgriTech,Kolkata,260630,1942660,Yes,High,5000000
4152,17,8,6,CleanTech,Delhi,531449,104981,No,Low,500000
4153,8,0,9,AI,Mumbai,955576,1299007,Yes,High,5000000
4154,11,11,4,FinTech,Bangalore,586946,779310,Yes,High,5000000
4155,4,4,1,EdTech,Hyderabad,1243841,1774122,Yes,High,5000000
4156,8,12,1,HealthTech,Kolkata,98228,1164017,Yes,High,5000000
4157,5,14,10,FinTech,Pune,616712,341786,No,Low,500000
4158,8,5,1,FinTech,Mumbai,86591,2093202,Yes,High,5000000
4159,4,1,10,E-Commerce,Delhi,1852962,2432888,Yes,High,5000000
4160,17,11,10,HealthTech,Chennai,1833766,1713507,No,Low,500000
4161,3,14,2,FinTech,Pune,1461741,654312,No,Low,500000
4162,16,11,7,FinTech,Kolkata,683453,1653665,Yes,High,5000000
4163,20,6,6,HealthTech,Hyderabad,835329,675853,No,Low,500000
4164,3,0,4,AgriTech,Hyderabad,601658,2444737,Yes,High,5000000
4165,9,0,3,CleanTech,Pune,501880,1385301,Yes,High,5000000
4166,6,14,8,FinTech,Delhi,1395724,1282840,No,Low,500000
4167,10,12,6,E-Commerce,Pune,1799654,119061,No,Low,500000
4168,12,0,9,E-Commerce,Pune,425610,767515,Yes,High,5000000
4169,6,9,10,EdTech,Delhi,1154302,624846,No,Low,500000
4170,11,6,5,E-Commerce,Pune,86008,1308929,Yes,High,5000000
4171,19,9,9,CleanTech,Mumbai,1950183,1412946,No,Low,500000
4172,4,4,5,FinTech,Hyderabad,1092098,698544,No,Low,500000
4173,14,4,5,CleanTech,Hyderabad,638715,510876,No,Low,500000
4174,9,4,4,AI,Mumbai,78229,1560398,Yes,High,5000000
4175,11,5,8,CleanTech,Mumbai,1376010,571369,No,Low,500000
4176,10,7,2,AgriTech,Chennai,125321,767385,Yes,High,5000000
4177,17,0,6,HealthTech,Delhi,1723261,588527,No,Low,500000
4178,9,11,2,AI,Pune,1916275,978160,No,Low,500000
4179,8,14,10,AI,Bangalore,1574170,285940,No,Low,500000
4180,10,0,5,CleanTech,Chennai,918351,1691251,Yes,High,5000000
4181,3,11,2,E-Commerce,Kolkata,94678,2359914,Yes,High,5000000
4182,11,2,6,FinTech,Hyderabad,1722304,832340,No,Low,500000
4183,11,0,9,EdTech,Pune,705924,1611340,Yes,High,5000000
4184,9,13,5,AgriTech,Pune,1398665,68708,No,Low,500000
4185,9,15,9,AI,Hyderabad,1223757,1116244,No,Low,500000
4186,18,13,1,FinTech,Delhi,1925316,1725706,No,Low,500000
4187,17,2,8,AI,Hyderabad,1101416,2144360,Yes,High,5000000
4188,19,15,5,CleanTech,Bangalore,1822028,1666593,No,Low,500000
4189,19,0,2,CleanTech,Pune,109535,706165,Yes,High,5000000
4190,2,3,10,AI,Bangalore,1175641,604665,No,Low,500000
4191,8,12,3,CleanTech,Mumbai,1151846,2413289,Yes,High,5000000
4192,12,6,8,HealthTech,Bangalore,265813,1057353,Yes,High,5000000
4193,20,6,6,FinTech,Hyderabad,1081447,2163286,Yes,High,5000000
4194,2,6,5,FinTech,Delhi,1381713,1774516,Yes,High,5000000
4195,15,3,1,FinTech,Hyderabad,469483,1485053,Yes,High,5000000
4196,11,9,8,E-Commerce,Delhi,1897512,705027,No,Low,500000
4197,13,15,3,EdTech,Kolkata,387793,489205,Yes,High,5000000
4198,15,12,3,E-Commerce,Kolkata,110683,1458931,Yes,High,5000000
4199,6,4,7,AI,Chennai,1021225,88218,No,Low,500000
4200,18,9,8,AgriTech,Pune,864551,326828,No,Low,500000
4201,12,8,6,AgriTech,Pune,1027348,1153918,Yes,High,5000000
4202,14,2,4,AgriTech,Pune,730306,872745,Yes,High,5000000
4203,18,2,2,CleanTech,Kolkata,733853,818209,Yes,High,5000000
4204,20,13,9,HealthTech,Pune,795288,1042029,Yes,High,5000000
4205,4,11,2,EdTech,Mumbai,1298518,2299816,Yes,High,5000000
4206,8,4,3,EdTech,Hyderabad,583429,502834,No,Low,500000
4207,15,14,10,EdTech,Pune,832766,1945937,Yes,High,5000000
4208,7,6,8,AI,Chennai,872138,600052,No,Low,500000
4209,10,9,9,E-Commerce,Mumbai,465601,251189,No,Low,500000
4210,18,3,7,CleanTech,Pune,1082081,2261817,Yes,High,5000000
4211,10,3,8,CleanTech,Delhi,1322382,1824733,Yes,High,5000000
4212,5,8,8,E-Commerce,Pune,1200682,1038375,No,Low,500000
4213,8,7,6,CleanTech,Chennai,1995716,2282186,Yes,High,5000000
4214,18,0,9,CleanTech,Mumbai,1517260,1532821,Yes,High,5000000
4215,18,1,2,FinTech,Mumbai,1841731,1139141,No,Low,500000
4216,10,10,8,CleanTech,Pune,1909544,979019,No,Low,500000
4217,8,7,9,AgriTech,Kolkata,464006,1570052,Yes,High,5000000
4218,2,4,10,HealthTech,Hyderabad,94568,2228689,Yes,High,5000000
4219,4,7,9,FinTech,Delhi,1687330,503347,No,Low,500000
4220,14,4,2,CleanTech,Kolkata,1637369,853732,No,Low,500000
4221,4,10,6,HealthTech,Kolkata,1239926,487249,No,Low,500000
4222,12,10,10,E-Commerce,Hyderabad,1279428,913800,No,Low,500000
4223,18,2,3,HealthTech,Mumbai,302300,353377,Yes,High,5000000
4224,5,11,8,CleanTech,Delhi,893406,1366150,Yes,High,5000000
4225,11,6,3,CleanTech,Bangalore,1020104,1218343,Yes,High,5000000
4226,10,8,3,CleanTech,Chennai,831900,2453155,Yes,High,5000000
4227,14,12,7,AgriTech,Hyderabad,986891,1752185,Yes,High,5000000
4228,20,8,10,E-Commerce,Hyderabad,1973857,1518691,No,Low,500000
4229,20,10,9,FinTech,Chennai,1184261,30228,No,Low,500000
4230,7,6,5,HealthTech,Chennai,1764156,2071788,Yes,High,5000000
4231,5,3,4,EdTech,Kolkata,211778,1606583,Yes,High,5000000
4232,14,4,3,FinTech,Chennai,1191311,1777878,Yes,High,5000000
4233,18,4,8,E-Commerce,Delhi,1113825,2446066,Yes,High,5000000
4234,14,13,2,E-Commerce,Bangalore,1344203,1275735,No,Low,500000
4235,2,3,2,HealthTech,Kolkata,369984,605971,Yes,High,5000000
4236,5,0,9,EdTech,Mumbai,1048081,505637,No,Low,500000
4237,10,5,3,E-Commerce,Mumbai,181969,396301,Yes,High,5000000
4238,20,11,8,AgriTech,Hyderabad,1400992,531312,No,Low,500000
4239,7,7,8,FinTech,Hyderabad,1112580,1526956,Yes,High,5000000
4240,2,8,7,HealthTech,Bangalore,1897142,1841158,No,Low,500000
4241,12,9,9,AI,Pune,1447117,60167,No,Low,500000
4242,15,3,8,AgriTech,Pune,220730,910855,Yes,High,5000000
4243,5,8,3,E-Commerce,Bangalore,86521,1052557,Yes,High,5000000
4244,13,14,1,FinTech,Chennai,1752444,1043672,No,Low,500000
4245,17,7,1,AI,Mumbai,1044340,168935,No,Low,500000
4246,5,15,1,FinTech,Mumbai,749363,962778,Yes,High,5000000
4247,13,11,6,CleanTech,Delhi,1955363,2440115,Yes,High,5000000
4248,13,15,2,CleanTech,Mumbai,1003568,893332,No,Low,500000
4249,2,15,9,FinTech,Chennai,836685,2074234,Yes,High,5000000
4250,5,2,7,EdTech,Bangalore,1248389,2030411,Yes,High,5000000
4251,3,2,10,EdTech,Kolkata,1192562,288177,No,Low,500000
4252,2,10,1,AI,Hyderabad,1565481,1405615,No,Low,500000
4253,2,1,8,E-Commerce,Kolkata,939754,1270664,Yes,High,5000000
4254,14,8,2,AI,Hyderabad,551107,1289633,Yes,High,5000000
4255,3,11,10,E-Commerce,Mumbai,1128000,1188318,Yes,High,5000000
4256,3,13,7,AgriTech,Kolkata,1422443,1430119,Yes,High,5000000
4257,9,3,4,CleanTech,Delhi,1676463,1323537,No,Low,500000
4258,4,1,4,AI,Kolkata,506695,2484035,Yes,High,5000000
4259,2,4,6,AI,Pune,1810603,1200853,No,Low,500000
4260,15,13,7,AgriTech,Kolkata,451854,389138,No,Low,500000
4261,19,14,9,AgriTech,Delhi,1969854,724440,No,Low,500000
4262,4,11,2,HealthTech,Pune,303708,1674960,Yes,High,5000000
4263,4,4,4,AgriTech,Bangalore,246698,1349003,Yes,High,5000000
4264,15,9,1,HealthTech,Chennai,1373495,1271556,No,Low,500000
4265,16,15,2,E-Commerce,Chennai,1279970,1764983,Yes,High,5000000
4266,2,3,2,FinTech,Delhi,973905,1755217,Yes,High,5000000
4267,18,14,4,AgriTech,Chennai,1685737,2014137,Yes,High,5000000
4268,19,10,7,CleanTech,Bangalore,1343605,1661176,Yes,High,5000000
4269,9,5,10,CleanTech,Mumbai,112333,832761,Yes,High,5000000
4270,20,7,5,E-Commerce,Pune,1277262,570682,No,Low,500000
4271,17,6,1,AI,Hyderabad,884900,1887180,Yes,High,5000000
4272,16,7,5,E-Commerce,Hyderabad,867373,71529,No,Low,500000
4273,9,12,9,CleanTech,Delhi,175727,276644,Yes,High,5000000
4274,11,11,8,EdTech,Pune,1791529,1389982,No,Low,500000
4275,6,8,7,AgriTech,Pune,1354507,1637863,Yes,High,5000000
4276,4,6,5,E-Commerce,Delhi,336551,758559,Yes,High,5000000
4277,11,8,9,EdTech,Pune,579730,1216645,Yes,High,5000000
4278,19,7,8,AgriTech,Delhi,591504,1639579,Yes,High,5000000
4279,20,15,3,EdTech,Mumbai,136452,2329702,Yes,High,5000000
4280,14,5,1,AgriTech,Kolkata,1074007,520370,No,Low,500000
4281,17,11,10,HealthTech,Kolkata,1877338,1085442,No,Low,500000
4282,17,3,7,FinTech,Bangalore,1610287,504615,No,Low,500000
4283,4,10,8,EdTech,Bangalore,368038,86260,No,Low,500000
4284,8,2,6,CleanTech,Mumbai,266729,2273429,Yes,High,5000000
4285,2,2,8,CleanTech,Bangalore,1478584,1126451,No,Low,500000
4286,2,10,8,CleanTech,Pune,85431,571357,Yes,High,5000000
4287,11,9,3,E-Commerce,Mumbai,1425902,59393,No,Low,500000
4288,15,14,2,HealthTech,Kolkata,1095050,57722,No,Low,500000
4289,5,6,1,AgriTech,Mumbai,1787042,1294041,No,Low,500000
4290,19,2,7,AI,Bangalore,157605,183656,Yes,High,5000000
4291,10,0,7,FinTech,Chennai,136448,1108346,Yes,High,5000000
4292,10,5,8,EdTech,Delhi,1840926,323233,No,Low,500000
4293,14,5,9,HealthTech,Mumbai,1574838,336640,No,Low,500000
4294,16,11,4,AI,Pune,507931,2414303,Yes,High,5000000
4295,18,8,8,HealthTech,Kolkata,912377,2043881,Yes,High,5000000
4296,18,11,1,AI,Mumbai,878624,2105280,Yes,High,5000000
4297,2,13,4,CleanTech,Pune,1419813,1273188,No,Low,500000
4298,15,8,3,EdTech,Hyderabad,1089631,328039,No,Low,500000
4299,3,3,8,EdTech,Chennai,1102593,2469092,Yes,High,5000000
4300,17,15,5,HealthTech,Kolkata,180667,1840961,Yes,High,5000000
4301,3,7,5,EdTech,Kolkata,1787356,1566094,No,Low,500000
4302,13,10,3,AI,Mumbai,835756,2155480,Yes,High,5000000
4303,3,11,9,E-Commerce,Hyderabad,1144684,2476847,Yes,High,5000000
4304,5,0,3,E-Commerce,Delhi,937180,624690,No,Low,500000
4305,20,0,1,CleanTech,Hyderabad,277306,1229853,Yes,High,5000000
4306,10,15,4,HealthTech,Mumbai,269404,407697,Yes,High,5000000
4307,20,11,7,CleanTech,Pune,1881533,1190110,No,Low,500000
4308,4,11,7,EdTech,Hyderabad,395445,575406,Yes,High,5000000
4309,5,8,5,CleanTech,Kolkata,1656985,268710,No,Low,500000
4310,6,1,1,AI,Chennai,714038,1204238,Yes,High,5000000
4311,3,7,7,CleanTech,Hyderabad,316043,1110962,Yes,High,5000000
4312,6,1,2,E-Commerce,Chennai,475824,1652039,Yes,High,5000000
4313,10,12,7,HealthTech,Mumbai,963389,834258,No,Low,500000
4314,2,1,10,CleanTech,Kolkata,671574,2170449,Yes,High,5000000
4315,3,8,8,EdTech,Kolkata,301477,700675,Yes,High,5000000
4316,18,3,3,E-Commerce,Kolkata,1261554,932111,No,Low,500000
4317,19,7,8,EdTech,Hyderabad,1510900,111581,No,Low,500000
4318,3,7,1,AI,Pune,1695978,1017680,No,Low,500000
4319,6,5,3,CleanTech,Pune,1728962,2008597,Yes,High,5000000
4320,5,0,3,FinTech,Kolkata,1819269,451987,No,Low,500000
4321,2,9,1,FinTech,Delhi,135951,388292,Yes,High,5000000
4322,17,8,5,E-Commerce,Hyderabad,90955,2193072,Yes,High,5000000
4323,7,13,7,AgriTech,Bangalore,183025,2358041,Yes,High,5000000
4324,2,0,2,EdTech,Hyderabad,132973,1098774,Yes,High,5000000
4325,4,5,6,AgriTech,Chennai,775730,201113,No,Low,500000
4326,13,15,4,EdTech,Mumbai,622595,623588,Yes,High,5000000
4327,20,11,8,FinTech,Pune,1430990,76725,No,Low,500000
4328,6,15,9,EdTech,Pune,957153,1963167,Yes,High,5000000
4329,8,4,7,E-Commerce,Kolkata,1498981,215183,No,Low,500000
4330,16,11,9,AgriTech,Bangalore,1509264,1790456,Yes,High,5000000
4331,9,3,2,E-Commerce,Kolkata,509161,1999399,Yes,High,5000000
4332,14,0,5,HealthTech,Chennai,444478,1855246,Yes,High,5000000
4333,11,4,8,AgriTech,Hyderabad,392962,1526322,Yes,High,5000000
4334,12,10,1,HealthTech,Kolkata,307200,905443,Yes,High,5000000
4335,17,6,9,E-Commerce,Hyderabad,610620,1367355,Yes,High,5000000
4336,17,4,1,AI,Hyderabad,1155451,427071,No,Low,500000
4337,19,5,3,FinTech,Chennai,660027,1969126,Yes,High,5000000
4338,3,3,5,AgriTech,Chennai,579751,631258,Yes,High,5000000
4339,19,0,6,AgriTech,Chennai,786145,442339,No,Low,500000
4340,8,13,1,HealthTech,Mumbai,1721921,2309098,Yes,High,5000000
4341,11,15,2,AI,Hyderabad,1691537,1720217,Yes,High,5000000
4342,14,7,10,AI,Kolkata,712598,1096832,Yes,High,5000000
4343,20,12,5,E-Commerce,Pune,753072,368761,No,Low,500000
4344,17,14,1,AI,Pune,346680,164554,No,Low,500000
4345,6,11,1,CleanTech,Chennai,1887946,1449709,No,Low,500000
4346,11,6,2,CleanTech,Kolkata,865691,1914667,Yes,High,5000000
4347,13,5,7,CleanTech,Bangalore,1605973,2385876,Yes,High,5000000
4348,19,3,6,AgriTech,Hyderabad,1235043,865676,No,Low,500000
4349,7,14,10,HealthTech,Bangalore,651257,737385,Yes,High,5000000
4350,12,9,3,CleanTech,Chennai,1407466,225641,No,Low,500000
4351,17,9,2,E-Commerce,Hyderabad,1251829,2476566,Yes,High,5000000
4352,15,6,8,HealthTech,Hyderabad,1142656,2162759,Yes,High,5000000
4353,18,8,4,E-Commerce,Hyderabad,1453975,100253,No,Low,500000
4354,7,15,10,HealthTech,Pune,237016,1300793,Yes,High,5000000
4355,17,11,7,HealthTech,Mumbai,1077810,702265,No,Low,500000
4356,15,2,7,HealthTech,Hyderabad,520245,338895,No,Low,500000
4357,12,15,7,AgriTech,Mumbai,492909,69494,No,Low,500000
4358,4,13,2,AgriTech,Hyderabad,1411252,2440014,Yes,High,5000000
4359,18,0,6,FinTech,Kolkata,361285,715604,Yes,High,5000000
4360,14,10,10,AI,Chennai,1979764,475448,No,Low,500000
4361,17,12,8,HealthTech,Mumbai,1324517,2020339,Yes,High,5000000
4362,16,13,9,E-Commerce,Mumbai,1868557,227813,No,Low,500000
4363,6,5,3,AgriTech,Bangalore,1149950,2296722,Yes,High,5000000
4364,10,11,5,FinTech,Pune,579803,1995353,Yes,High,5000000
4365,7,13,3,EdTech,Chennai,435081,2138472,Yes,High,5000000
4366,4,5,1,HealthTech,Chennai,1189118,521527,No,Low,500000
4367,11,15,4,CleanTech,Chennai,1432990,1185179,No,Low,500000
4368,7,10,8,E-Commerce,Hyderabad,1167066,1502734,Yes,High,5000000
4369,20,2,3,AgriTech,Mumbai,1386610,2368139,Yes,High,5000000
4370,14,4,2,FinTech,Chennai,914776,262832,No,Low,500000
4371,15,3,4,AI,Chennai,605999,1231352,Yes,High,5000000
4372,19,9,6,EdTech,Chennai,440215,550471,Yes,High,5000000
4373,14,6,8,AgriTech,Mumbai,1507237,2176805,Yes,High,5000000
4374,6,4,5,CleanTech,Kolkata,576439,2156839,Yes,High,5000000
4375,4,10,5,EdTech,Delhi,451528,200630,No,Low,500000
4376,4,11,7,AgriTech,Chennai,1500586,1435216,No,Low,500000
4377,13,13,1,AI,Delhi,889914,933988,Yes,High,5000000
4378,15,15,3,AgriTech,Hyderabad,616928,2409868,Yes,High,5000000
4379,12,1,7,HealthTech,Delhi,1492250,69625,No,Low,500000
4380,2,12,10,CleanTech,Mumbai,305817,823823,Yes,High,5000000
4381,5,10,5,FinTech,Mumbai,994738,1252117,Yes,High,5000000
4382,6,15,10,HealthTech,Delhi,504116,989090,Yes,High,5000000
4383,9,11,5,CleanTech,Pune,1093348,2046360,Yes,High,5000000
4384,20,1,7,EdTech,Kolkata,1645650,167078,No,Low,500000
4385,19,4,2,FinTech,Mumbai,1139281,1617539,Yes,High,5000000
4386,16,8,10,CleanTech,Mumbai,1693254,521118,No,Low,500000
4387,13,3,9,AgriTech,Chennai,1131137,89299,No,Low,500000
4388,4,15,8,CleanTech,Mumbai,1187374,123171,No,Low,500000
4389,4,12,7,AI,Mumbai,857931,1844592,Yes,High,5000000
4390,5,0,7,AgriTech,Bangalore,948777,990402,Yes,High,5000000
4391,20,8,8,HealthTech,Hyderabad,1446951,463572,No,Low,500000
4392,2,12,10,FinTech,Bangalore,1426296,2386535,Yes,High,5000000
4393,4,3,8,EdTech,Bangalore,165720,24838,No,Low,500000
4394,20,15,6,CleanTech,Chennai,1254418,1132440,No,Low,500000
4395,10,14,5,E-Commerce,Mumbai,718673,2410644,Yes,High,5000000
4396,16,13,6,E-Commerce,Pune,946822,1604417,Yes,High,5000000
4397,5,5,9,EdTech,Kolkata,1296878,710606,No,Low,500000
4398,15,0,2,EdTech,Pune,785463,2119338,Yes,High,5000000
4399,6,13,3,EdTech,Bangalore,1055201,2385628,Yes,High,5000000
4400,19,1,5,E-Commerce,Hyderabad,1942859,318140,No,Low,500000
4401,17,10,1,AI,Delhi,1748220,1737580,No,Low,500000
4402,8,7,2,CleanTech,Chennai,1566425,1892967,Yes,High,5000000
4403,9,13,9,HealthTech,Bangalore,572197,896296,Yes,High,5000000
4404,10,4,6,CleanTech,Chennai,1225929,2324287,Yes,High,5000000
4405,17,13,10,AI,Bangalore,1372765,2102435,Yes,High,5000000
4406,17,1,5,EdTech,Kolkata,740119,501429,No,Low,500000
4407,4,13,4,E-Commerce,Chennai,993571,715300,No,Low,500000
4408,20,0,8,E-Commerce,Hyderabad,756758,459922,No,Low,500000
4409,10,6,1,E-Commerce,Kolkata,1898963,382991,No,Low,500000
4410,17,11,3,FinTech,Mumbai,1722821,450091,No,Low,500000
4411,17,11,5,AgriTech,Chennai,698760,319596,No,Low,500000
4412,11,5,8,EdTech,Delhi,1162747,815540,No,Low,500000
4413,19,4,10,AI,Kolkata,1498686,1298407,No,Low,500000
4414,11,15,3,AgriTech,Bangalore,456150,1260679,Yes,High,5000000
4415,6,10,9,CleanTech,Mumbai,1280887,1634175,Yes,High,5000000
4416,10,5,1,FinTech,Bangalore,1391545,1560595,Yes,High,5000000
4417,19,15,6,E-Commerce,Kolkata,114544,1066916,Yes,High,5000000
4418,8,13,10,CleanTech,Pune,722030,87991,No,Low,500000
4419,13,4,10,HealthTech,Mumbai,155934,123265,No,Low,500000
4420,13,15,6,HealthTech,Bangalore,1664820,1636734,No,Low,500000
4421,20,3,10,EdTech,Bangalore,98045,1762761,Yes,High,5000000
4422,16,13,3,FinTech,Delhi,1980434,1628343,No,Low,500000
4423,18,13,9,HealthTech,Bangalore,1960949,1791504,No,Low,500000
4424,19,6,1,FinTech,Hyderabad,52435,2378254,Yes,High,5000000
4425,19,8,10,FinTech,Delhi,1824710,357287,No,Low,500000
4426,9,0,4,AI,Bangalore,1594723,478665,No,Low,500000
4427,6,12,5,E-Commerce,Hyderabad,325836,971514,Yes,High,5000000
4428,8,2,9,AgriTech,Delhi,1201528,36272,No,Low,500000
4429,12,4,10,HealthTech,Pune,717306,742326,Yes,High,5000000
4430,2,13,4,AI,Mumbai,1237512,917101,No,Low,500000
4431,8,10,3,HealthTech,Mumbai,228504,72545,No,Low,500000
4432,3,5,6,CleanTech,Hyderabad,1586832,2054987,Yes,High,5000000
4433,19,3,3,FinTech,Hyderabad,1048254,1478757,Yes,High,5000000
4434,10,12,10,AI,Mumbai,1742870,742352,No,Low,500000
4435,10,10,1,AgriTech,Mumbai,1367210,1749562,Yes,High,5000000
4436,3,3,1,AgriTech,Kolkata,1131799,1665576,Yes,High,5000000
4437,11,7,8,FinTech,Bangalore,1152748,2496924,Yes,High,5000000
4438,14,1,5,CleanTech,Delhi,412080,2498231,Yes,High,5000000
4439,12,6,4,E-Commerce,Chennai,1287083,1964437,Yes,High,5000000
4440,3,15,8,AgriTech,Bangalore,733299,2102025,Yes,High,5000000
4441,20,3,10,EdTech,Hyderabad,368801,1013505,Yes,High,5000000
4442,10,2,1,CleanTech,Kolkata,218484,983130,Yes,High,5000000
4443,16,12,1,E-Commerce,Kolkata,278690,682785,Yes,High,5000000
4444,2,7,5,CleanTech,Mumbai,1146072,1418828,Yes,High,5000000
4445,8,0,2,AI,Pune,315550,295557,No,Low,500000
4446,19,3,6,EdTech,Chennai,1419139,2022983,Yes,High,5000000
4447,10,5,6,E-Commerce,Mumbai,623212,869610,Yes,High,5000000
4448,10,8,5,AgriTech,Delhi,666491,1845671,Yes,High,5000000
4449,7,1,9,E-Commerce,Kolkata,412952,813092,Yes,High,5000000
4450,19,9,4,E-Commerce,Chennai,1445849,1122151,No,Low,500000
4451,7,11,1,E-Commerce,Hyderabad,1044123,925225,No,Low,500000
4452,5,9,6,E-Commerce,Pune,1479456,540717,No,Low,500000
4453,19,7,2,EdTech,Delhi,317698,1400898,Yes,High,5000000
4454,18,10,3,FinTech,Chennai,345882,28486,No,Low,500000
4455,20,5,10,E-Commerce,Pune,679998,1920531,Yes,High,5000000
4456,12,8,8,CleanTech,Bangalore,377497,186661,No,Low,500000
4457,6,8,4,AI,Hyderabad,1794293,1158935,No,Low,500000
4458,12,10,4,CleanTech,Mumbai,1688767,97588,No,Low,500000
4459,5,11,5,FinTech,Mumbai,484359,1052117,Yes,High,5000000
4460,5,12,9,E-Commerce,Chennai,563580,2416948,Yes,High,5000000
4461,12,11,1,EdTech,Kolkata,1477002,1630202,Yes,High,5000000
4462,10,5,9,FinTech,Kolkata,786622,936822,Yes,High,5000000
4463,15,6,8,CleanTech,Pune,1434148,1395641,No,Low,500000
4464,20,15,8,E-Commerce,Pune,432968,194891,No,Low,500000
4465,6,8,1,AI,Kolkata,814056,1521210,Yes,High,5000000
4466,17,15,2,CleanTech,Chennai,390151,868044,Yes,High,5000000
4467,10,1,5,FinTech,Hyderabad,465971,1319430,Yes,High,5000000
4468,6,12,5,AI,Kolkata,86505,1477417,Yes,High,5000000
4469,11,15,3,HealthTech,Mumbai,1494791,1679412,Yes,High,5000000
4470,17,6,4,AgriTech,Mumbai,1953133,423486,No,Low,500000
4471,2,12,7,HealthTech,Pune,1251722,1117248,No,Low,500000
4472,18,7,5,AI,Delhi,1028289,2346132,Yes,High,5000000
4473,6,1,8,HealthTech,Hyderabad,790059,1104489,Yes,High,5000000
